beta	gamma
1.5255374582423282	0.3986731246879561
1.5255374582423282	0.3986731246879561
1.5224530529786946	0.400841664366451
1.5224530529786946	0.400841664366451
1.5224530529786946	0.400841664366451
1.5224530529786946	0.400841664366451
1.5224530529786946	0.400841664366451
1.5206269461803323	0.39827937926554696
1.5206269461803323	0.39827937926554696
1.5206269461803323	0.39827937926554696
1.5206269461803323	0.39827937926554696
1.5206269461803323	0.39827937926554696
1.5206269461803323	0.39827937926554696
1.5206269461803323	0.39827937926554696
1.5206269461803323	0.39827937926554696
1.5206269461803323	0.39827937926554696
1.5221883275559749	0.3921728812582143
1.5221883275559749	0.3921728812582143
1.5150373118196379	0.39646534899906233
1.5150373118196379	0.39646534899906233
1.5277998675047286	0.3993856192017167
1.5277998675047286	0.3993856192017167
1.5277998675047286	0.3993856192017167
1.5277998675047286	0.3993856192017167
1.5277998675047286	0.3993856192017167
1.5277998675047286	0.3993856192017167
1.5277998675047286	0.3993856192017167
1.5285049877032966	0.39244450836093375
1.5285049877032966	0.39244450836093375
1.5285049877032966	0.39244450836093375
1.5285049877032966	0.39244450836093375
1.5285049877032966	0.39244450836093375
1.5285049877032966	0.39244450836093375
1.503884467963343	0.39545676220476816
1.503884467963343	0.39545676220476816
1.503884467963343	0.39545676220476816
1.503884467963343	0.39545676220476816
1.4913001242453978	0.3957255931551554
1.4913001242453978	0.3957255931551554
1.4942760073012997	0.39184757092986056
1.4942760073012997	0.39184757092986056
1.4942760073012997	0.39184757092986056
1.4942760073012997	0.39184757092986056
1.4942760073012997	0.39184757092986056
1.4942760073012997	0.39184757092986056
1.4942760073012997	0.39184757092986056
1.4942760073012997	0.39184757092986056
1.4942760073012997	0.39184757092986056
1.4942760073012997	0.39184757092986056
1.4881065397831994	0.3944127830033518
1.4881065397831994	0.3944127830033518
1.4881065397831994	0.3944127830033518
1.4881065397831994	0.3944127830033518
1.4896214021922218	0.4002217149486576
1.4896214021922218	0.4002217149486576
1.4896214021922218	0.4002217149486576
1.4896214021922218	0.4002217149486576
1.4896214021922218	0.4002217149486576
1.4896214021922218	0.4002217149486576
1.4896214021922218	0.4002217149486576
1.4896214021922218	0.4002217149486576
1.4896214021922218	0.4002217149486576
1.4896214021922218	0.4002217149486576
1.4896214021922218	0.4002217149486576
1.4896214021922218	0.4002217149486576
1.4896214021922218	0.4002217149486576
1.4896214021922218	0.4002217149486576
1.4896214021922218	0.4002217149486576
1.4896214021922218	0.4002217149486576
1.4896214021922218	0.4002217149486576
1.4896214021922218	0.4002217149486576
1.4896214021922218	0.4002217149486576
1.4896214021922218	0.4002217149486576
1.4896214021922218	0.4002217149486576
1.4896214021922218	0.4002217149486576
1.4896214021922218	0.4002217149486576
1.4896214021922218	0.4002217149486576
1.4896214021922218	0.4002217149486576
1.5241966655814678	0.3890664286380525
1.5241966655814678	0.3890664286380525
1.5241966655814678	0.3890664286380525
1.5148257051964324	0.4067545242706405
1.5148257051964324	0.4067545242706405
1.5148257051964324	0.4067545242706405
1.5148257051964324	0.4067545242706405
1.5148257051964324	0.4067545242706405
1.5000341108567392	0.3878604341181637
1.5000341108567392	0.3878604341181637
1.5468872362898205	0.3922149825476609
1.5468872362898205	0.3922149825476609
1.5468872362898205	0.3922149825476609
1.5468872362898205	0.3922149825476609
1.5359540279343107	0.39323282099716333
1.5359540279343107	0.39323282099716333
1.5359540279343107	0.39323282099716333
1.5359540279343107	0.39323282099716333
1.5359540279343107	0.39323282099716333
1.5359540279343107	0.39323282099716333
1.529601742536354	0.3922104935670723
1.529601742536354	0.3922104935670723
1.529601742536354	0.3922104935670723
1.529601742536354	0.3922104935670723
1.529601742536354	0.3922104935670723
1.529601742536354	0.3922104935670723
1.529601742536354	0.3922104935670723
1.529601742536354	0.3922104935670723
1.529601742536354	0.3922104935670723
1.529601742536354	0.3922104935670723
1.529601742536354	0.3922104935670723
1.516395214591563	0.38798838740258895
1.516395214591563	0.38798838740258895
1.516395214591563	0.38798838740258895
1.516395214591563	0.38798838740258895
1.516395214591563	0.38798838740258895
1.5020073534600238	0.39735736308525105
1.5020073534600238	0.39735736308525105
1.5020073534600238	0.39735736308525105
1.5020073534600238	0.39735736308525105
1.5020073534600238	0.39735736308525105
1.5020073534600238	0.39735736308525105
1.5255971970424476	0.39104997940532527
1.4888055162185665	0.39748933409240367
1.4888055162185665	0.39748933409240367
1.4888055162185665	0.39748933409240367
1.4888055162185665	0.39748933409240367
1.4888055162185665	0.39748933409240367
1.5013215456374058	0.40464059178053097
1.5249289120955145	0.39817268176160814
1.5249289120955145	0.39817268176160814
1.5249289120955145	0.39817268176160814
1.5249289120955145	0.39817268176160814
1.5216724273011075	0.4003615570454681
1.5216724273011075	0.4003615570454681
1.5216724273011075	0.4003615570454681
1.5216724273011075	0.4003615570454681
1.5216724273011075	0.4003615570454681
1.5216724273011075	0.4003615570454681
1.513879952726307	0.3980076184982636
1.513879952726307	0.3980076184982636
1.513879952726307	0.3980076184982636
1.513879952726307	0.3980076184982636
1.513879952726307	0.3980076184982636
1.513879952726307	0.3980076184982636
1.513879952726307	0.3980076184982636
1.513879952726307	0.3980076184982636
1.513879952726307	0.3980076184982636
1.513879952726307	0.3980076184982636
1.513879952726307	0.3980076184982636
1.513879952726307	0.3980076184982636
1.513879952726307	0.3980076184982636
1.513879952726307	0.3980076184982636
1.513879952726307	0.3980076184982636
1.5145209784211453	0.3984319579365435
1.5111231820525004	0.40061363923827703
1.5111231820525004	0.40061363923827703
1.5111231820525004	0.40061363923827703
1.5111231820525004	0.40061363923827703
1.5111231820525004	0.40061363923827703
1.5111231820525004	0.40061363923827703
1.5111231820525004	0.40061363923827703
1.5111231820525004	0.40061363923827703
1.5111231820525004	0.40061363923827703
1.5111231820525004	0.40061363923827703
1.5155392448625526	0.3898556897579556
1.5155392448625526	0.3898556897579556
1.4923517354596068	0.39718874241977886
1.4923517354596068	0.39718874241977886
1.4923517354596068	0.39718874241977886
1.4851215728906701	0.39096564557167884
1.4851215728906701	0.39096564557167884
1.4851215728906701	0.39096564557167884
1.4851215728906701	0.39096564557167884
1.5069724842136765	0.3961904713670088
1.5069724842136765	0.3961904713670088
1.5069724842136765	0.3961904713670088
1.5069724842136765	0.3961904713670088
1.5160776340438022	0.39731594078522714
1.5160776340438022	0.39731594078522714
1.5160776340438022	0.39731594078522714
1.5160776340438022	0.39731594078522714
1.50344408756392	0.39377427473454046
1.50344408756392	0.39377427473454046
1.5218312179854037	0.3956654092707267
1.5218312179854037	0.3956654092707267
