native	replica_exchange
-1.693242358984191	-1.6202483840188517
-1.8627390431633575	-1.8985227593754412
-1.714409659291056	-1.6299146676818772
-1.6213785929944922	-1.7497386365673784
-1.6654659005023595	-2.0403766354604738
-1.4176392475447348	-1.9583790951338291
-1.5517056833934875	-1.6193244451319546
-1.6405428117299647	1.4475438486706547
-1.8057854625261698	1.544781352620072
-1.994154517729848	1.5826138634974554
-1.9820477138130965	1.558946245567783
-1.9556062534819056	1.5818963961450965
-1.4210254741625383	1.7091708381260449
-1.5400129591818474	1.4759983002288872
-1.936012762743685	1.5858549454969315
-1.6929880452968498	1.560887254007789
-1.6390187855995615	1.8071954429800743
-1.7332279011293226	1.668102557860981
-1.5481681016840751	1.8838416200364247
-1.6959620181080173	1.847337724885615
-1.7463928640343915	1.9490233098593026
-1.9969823708722916	2.209797509488902
-2.0888478000718584	1.6714825339947905
-1.7472727122168508	1.5860336372883637
-1.6584990242430162	1.756410554772836
-1.5717196127522035	-1.5414272214847546
-1.9509313517768039	-1.4901077735257435
-1.48685805323858	-1.70598866428097
-1.9248235243638332	-1.5941139211470283
-1.610964704065721	-1.6143584154932007
-1.6289300489071405	-1.6364190517945782
-1.5013188423602333	-1.700977723198115
-1.6430522737084208	-1.6709179096724043
