x_T	iter1	iter2	iter3	iter4	iter5	iter6	iter7	iter8	iter9	iter10
-8.149999991600797	0.0	0.0	0.0	-10.22451977466945	-19.66382671126263	-29.79125749528353	-39.758376908064434	-48.85409175419932	-58.8361594068583	-69.30183087543556
-8.049999991703856	0.0	0.0	0.0	-10.98818683598424	-20.409598178040362	-30.520668843772643	-40.5224620850929	-49.669862657295205	-59.58107033284647	-70.00451171997547
-7.949999991806914	0.0	0.0	-1.6094379124341003	-11.747760404874022	-21.097514832632882	-31.158305234542787	-41.25842807851233	-50.4818820896339	-60.32285573678078	-70.77927967678328
-7.849999991909971	0.0	0.0	-1.3862943611198906	-12.429008175209384	-21.854056619678673	-31.926569389841404	-41.9793817104881	-51.213340948062914	-61.079853264474146	-71.56132963943229
-7.749999992013029	0.0	0.0	-1.9459101490553132	-13.192954171532614	-22.645691551744893	-32.660854638171614	-42.708182760683414	-52.075099439701695	-61.956750297628645	-72.30100574997533
-7.649999992116087	0.0	0.0	-3.828641396489095	-13.833782602751723	-23.405148441403895	-33.405853444655385	-43.46771133316295	-52.81048249231962	-62.7046265298526	-72.99483799967764
-7.549999992219145	0.0	0.0	-4.77912349311153	-14.578527492104335	-24.162842305097314	-34.09734391116261	-44.17910316421741	-53.527290602885714	-63.42717165982773	-73.72442279049768
-7.449999992322202	0.0	0.0	-5.780743515792329	-15.300184927593593	-24.880984798479126	-34.756072876493555	-44.85323397415986	-54.29635134641849	-64.15447535720308	-74.48218434632982
-7.34999999242526	0.0	0.0	-6.238324625039508	-15.905203375307856	-25.560165463926722	-35.39204959760316	-45.51551569811034	-54.963296926101556	-64.81696378365373	-75.1046928078464
-7.249999992528317	0.0	0.0	-6.985641817639208	-16.515162929126543	-26.30161091956132	-36.052471630638536	-46.20410749347844	-55.65448786442856	-65.55617379501805	-75.79566919064712
-7.1499999926313755	0.0	0.0	-7.581719640125308	-17.208201260206888	-26.878621180231114	-36.70230766256368	-46.84264441347013	-56.29812463463242	-66.2194029881771	-76.47758853176774
-7.049999992734433	0.0	0.0	-8.20685642839965	-17.91384236056799	-27.54938510633537	-37.40740447082435	-47.53958017493004	-56.92202340350585	-66.90196260820231	-77.19532774550488
-6.9499999928374905	0.0	0.0	-8.963032193662675	-18.48181269117515	-28.144946950665876	-38.01472258871647	-48.21162574555213	-57.57124782024407	-67.5944276956982	-77.78643447017868
-6.849999992940549	0.0	0.0	-9.64517008871425	-19.285147720769583	-28.81713671476082	-38.72715290925965	-48.85737754862012	-58.24452429670215	-68.24459394708452	-78.46245418732548
-6.749999993043606	0.0	0.0	-10.274499232574913	-19.90401035971537	-29.410372928418337	-39.390034175177306	-49.53772202155325	-58.85512146582284	-68.78266728345204	-79.1453502665173
-6.649999993146664	0.0	0.0	-10.935069328745017	-20.55679060925867	-30.029187506047663	-40.001081091247855	-50.150647166380686	-59.38811620574512	-69.44578300912892	-79.68841778873556
-6.549999993249721	0.0	0.0	-11.541308819361998	-21.236233503898944	-30.506916104881288	-40.639131587025524	-50.814705224388874	-59.99654323589235	-70.11280071931512	-80.40178873953981
-6.449999993352779	0.0	0.0	-12.166546685793895	-21.816689178282694	-31.204673517501718	-41.234220869698575	-51.37546468591676	-60.65168642700645	-70.77064819655189	-81.04866043428954
-6.349999993455836	0.0	0.0	-12.780053333898902	-22.446678662979885	-31.850774969375685	-41.8741322677622	-51.975035223039804	-61.39620362060755	-71.35526778103242	-81.59793817888274
-6.249999993558895	0.0	-2.995732273553991	-13.400934066987647	-22.977374823549717	-32.36861908123223	-42.47108043577536	-52.55057800249164	-61.97635228271198	-71.90774678850111	-82.2077259743463
-6.149999993661952	0.0	-2.4849066497880004	-14.007614114612846	-23.494979978852278	-33.100331001032764	-43.026704657355594	-53.17939329552522	-62.580188724192084	-72.59006126743222	-82.81758692938078
-6.0499999937650095	0.0	-4.663439094112067	-14.579596049748858	-24.081710112080074	-33.62723617915201	-43.642935722295064	-53.742688827337155	-63.12369981336643	-73.17215313615274	-83.38316215246691
-5.949999993868068	0.0	-4.454347296253507	-15.166429005208416	-24.65946403312533	-34.273067089654475	-44.148515185159354	-54.31251914207449	-63.59313156703601	-73.72614227785039	-83.94906489801865
-5.849999993971125	0.0	-5.225746673713202	-15.729086694584971	-25.231499487314228	-34.84737163184312	-44.7717396619586	-54.8979706857876	-64.14839678130306	-74.35024666869907	-84.50635890187158
-5.749999994074183	0.0	-6.413458957167357	-16.311984217873672	-25.762207257168342	-35.441050132263996	-45.352803429217154	-55.42750946020257	-64.73006431616656	-74.85353041667375	-85.05904663536857
-5.64999999417724	0.0	-6.841615476477592	-16.881729626545546	-26.32016128955987	-35.90199625007306	-45.91809794697832	-55.97464987524128	-65.2823891532046	-75.3622221075063	-85.64729182768725
-5.549999994280299	0.0	-7.301147805856032	-17.4106327508714	-26.825871233820443	-36.46474198683579	-46.47784598569524	-56.4159764816749	-65.78246553614102	-75.88024438808432	-86.11623201291783
-5.449999994383356	0.0	-7.59488438721652	-17.911342147346584	-27.35398400842174	-37.00090048353114	-46.94816565841316	-56.92522889860761	-66.43322642605764	-76.37574236556125	-86.65089691745533
-5.349999994486414	0.0	-8.277411998949004	-18.397904298839933	-27.869300387200184	-37.467688393247464	-47.48370073662544	-57.444654988809894	-67.00867582574448	-76.88889475134125	-87.14141814401883
-5.249999994589471	0.0	-8.681011276645632	-18.900622575264844	-28.333706418533897	-38.00191457741129	-48.040937762740114	-58.01851185862894	-67.48620395324907	-77.40645028960016	-87.67894641323383
-5.149999994692529	0.0	-9.314790473332646	-19.356386427986404	-28.895094857685784	-38.452918055231784	-48.5422625742961	-58.457085636495975	-67.97674725602742	-77.89403908953994	-88.1722232165126
-5.049999994795586	0.0	-9.727346854817254	-19.823312544356707	-29.290385970640656	-39.00736320576138	-49.035807997701895	-58.96530436941907	-68.49045548123529	-78.45527328892302	-88.6815687158863
-4.949999994898644	0.0	-10.185692150979541	-20.331380506363338	-29.8005404061062	-39.428406200682915	-49.44074815813113	-59.437589432400465	-69.0156930453008	-78.83171457205565	-89.12663591928697
-4.849999995001702	-2.995732273553991	-10.568235258574376	-20.745217212851436	-30.287447911943723	-39.89023569494677	-49.954395472871795	-59.888460725872065	-69.5385387998985	-79.36016532595431	-89.50746143024824
-4.749999995104759	-2.1972245773362196	-11.091346218718433	-21.175904546146864	-30.774970702226913	-40.28185377508707	-50.41171964144734	-60.281960600189834	-69.91449208418976	-79.71860119274561	-89.9050471788971
-4.649999995207818	-3.6109179126442243	-11.536798229381784	-21.650019826322186	-31.232130629882434	-40.7466413918152	-50.813140252610786	-60.79502300257429	-70.33502676924235	-80.1669646129384	-90.34539088521645
-4.549999995310875	-3.6635616461296463	-11.946803087515072	-22.09836092288927	-31.64845385960824	-41.22343734517233	-51.284911069765236	-61.24051657656347	-70.82744235709717	-80.64553540661635	-90.77512213829232
-4.449999995413933	-4.30406509320417	-12.434713061364754	-22.51981358637492	-32.07012008422657	-41.62192023433501	-51.68219783763533	-61.62375159097791	-71.26216621392311	-81.06804093759223	-91.15180629321307
-4.34999999551699	-4.04305126783455	-12.904684865521176	-22.921768924639842	-32.42029124410946	-42.06778917092629	-52.10116398429684	-62.00214840661485	-71.6269796979065	-81.49680704895	-91.57877545889414
